videoId,author,likes,publishedAt,text,text_new,text_new_lower,labelling 1=pro 2=netral 3=kontra
EBzpPJDdcjc,@bednyng2794,0,2025-09-02T05:00:32Z,"Diantara semua tuntutan tdk ada perampasan aset negara dan hukum mati koruptor, tuntutannya telalu general",Diantara semua tuntutan tdk ada perampasan aset negara dan hukum mati koruptor tuntutannya telalu general,diantara semua tuntutan tdk ada perampasan aset negara dan hukum mati koruptor tuntutannya telalu general,3
EBzpPJDdcjc,@handayani4031,0,2025-09-02T04:46:53Z,"Bisa ga ditambahkan, setiap polisi wajib pakai kamera di dada seperti AS",Bisa ga ditambahkan setiap polisi wajib pakai kamera di dada seperti AS,bisa ga ditambahkan setiap polisi wajib pakai kamera di dada seperti as,2
EBzpPJDdcjc,@PuteraCahaya,0,2025-09-02T04:46:27Z,Ini direspon gimana sama orang DPR sama pemerintah sih? Sampe saat ini respon nya saya blm tau.... kalo ada.. tlg kasih tau responnya gimana,Ini direspon gimana sama orang DPR sama pemerintah sih Sampe saat ini respon nya saya blm tau kalo ada tlg kasih tau responnya gimana,ini direspon gimana sama orang dpr sama pemerintah sih sampe saat ini respon nya saya blm tau kalo ada tlg kasih tau responnya gimana,2
EBzpPJDdcjc,@lordpsycho4919,2,2025-09-02T04:00:52Z,"mereka terlalu serakah memakan uang rakyat untuk kepetingan pribadi.memang pantas didemo massa,berjuanglah Indonesiaku...Rakyat pasti MENANG.",mereka terlalu serakah memakan uang rakyat untuk kepetingan pribadi memang pantas didemo massa berjuanglah Indonesiaku Rakyat pasti MENANG,mereka terlalu serakah memakan uang rakyat untuk kepetingan pribadi memang pantas didemo massa berjuanglah indonesiaku rakyat pasti menang,1
EBzpPJDdcjc,@Ririzzler.lowbudget,2,2025-09-02T04:00:44Z,"Kpk wajib usut harta kekayaan anggota dpr. Dpr wajib transparansi anggaran, gaji, tunjangan, dan KPI. Dilaporkan secara publik, seluruh warga indonesia bisa melihat.",Kpk wajib usut harta kekayaan anggota dpr Dpr wajib transparansi anggaran gaji tunjangan dan KPI Dilaporkan secara publik seluruh warga indonesia bisa melihat,kpk wajib usut harta kekayaan anggota dpr dpr wajib transparansi anggaran gaji tunjangan dan kpi dilaporkan secara publik seluruh warga indonesia bisa melihat,2
EBzpPJDdcjc,@johnnypitstop1095,13,2025-09-02T03:53:59Z,"Nih masukan : SEMUA MANUSIA YANG MASUK KE JABATAN LEGISLATIF, YUDIKATIF, EKSEKUTIF, DAN LEMBAGA TINGGI PEMERINTAH HARUS DENGAN PAKSA MELEPAS SEMUA JABATAN TERMASUK ANGGOTA/KADER PARTAI, MELEPAS JABATAN DIDALAM SEBUAH ORGANISASI/PERUSAHAAN, SEMUA HARUS BERSIH DARI POLITIK KEPENTINGAN. Kalo enggak sama ajah ujung2nya.....",Nih masukan SEMUA MANUSIA YANG MASUK KE JABATAN LEGISLATIF YUDIKATIF EKSEKUTIF DAN LEMBAGA TINGGI PEMERINTAH HARUS DENGAN PAKSA MELEPAS SEMUA JABATAN TERMASUK ANGGOTA KADER PARTAI MELEPAS JABATAN DIDALAM SEBUAH ORGANISASI PERUSAHAAN SEMUA HARUS BERSIH DARI POLITIK KEPENTINGAN Kalo enggak sama ajah ujung2nya,nih masukan semua manusia yang masuk ke jabatan legislatif yudikatif eksekutif dan lembaga tinggi pemerintah harus dengan paksa melepas semua jabatan termasuk anggota kader partai melepas jabatan didalam sebuah organisasi perusahaan semua harus bersih dari politik kepentingan kalo enggak sama ajah ujung2nya,2
EBzpPJDdcjc,@eklinikpro,2,2025-09-02T03:35:54Z,Kalo kondisi damai paling diabaikan,Kalo kondisi damai paling diabaikan,kalo kondisi damai paling diabaikan,2
EBzpPJDdcjc,@kokopolper,0,2025-09-02T03:23:01Z,"maaf sebelumnya...   sy pribadi sih agak pesimis liat video ini...
17+8 berarti 25 tuntutan...   yg sepele aja pecat anggota DPR aja itu TIDAK MUNGKIN dilakukan parpol,
apalagi RUU Perampasan Aset diasahkan & TNI kembali ke barak...
itu HAL YG PLG MUSTAHIL untuk dilakukan oleh era wowo skrg ini....",maaf sebelumnya sy pribadi sih agak pesimis liat video ini 17+8 berarti 25 tuntutan yg sepele aja pecat anggota DPR aja itu TIDAK MUNGKIN dilakukan parpol apalagi RUU Perampasan Aset diasahkan TNI kembali ke barak itu HAL YG PLG MUSTAHIL untuk dilakukan oleh era wowo skrg ini,maaf sebelumnya sy pribadi sih agak pesimis liat video ini 17+8 berarti 25 tuntutan yg sepele aja pecat anggota dpr aja itu tidak mungkin dilakukan parpol apalagi ruu perampasan aset diasahkan tni kembali ke barak itu hal yg plg mustahil untuk dilakukan oleh era wowo skrg ini,2
EBzpPJDdcjc,@kiosvendingmachinejakarta,0,2025-09-02T03:14:18Z,"Sudah sepantasnya mahasiswa yg menyuarakan tuntutan ini didepan masyarakat langsung didepan gedung DPR, Jangan di suarakan di medsos yg nanti hanya dianggap pemerintah hanya suara beberapa orang influencer",Sudah sepantasnya mahasiswa yg menyuarakan tuntutan ini didepan masyarakat langsung didepan gedung DPR Jangan di suarakan di medsos yg nanti hanya dianggap pemerintah hanya suara beberapa orang influencer,sudah sepantasnya mahasiswa yg menyuarakan tuntutan ini didepan masyarakat langsung didepan gedung dpr jangan di suarakan di medsos yg nanti hanya dianggap pemerintah hanya suara beberapa orang influencer,1
EBzpPJDdcjc,@HanumSalsabilla-u6f,0,2025-09-02T02:28:36Z,Hai pemerintah dengarkan tuntutan rakyatnya,Hai pemerintah dengarkan tuntutan rakyatnya,hai pemerintah dengarkan tuntutan rakyatnya,1
EBzpPJDdcjc,@kemodgordon4175,0,2025-09-02T02:03:33Z,Koruptor di hukum mati tidak ada sii,Koruptor di hukum mati tidak ada sii,koruptor di hukum mati tidak ada sii,2
EBzpPJDdcjc,@dirktracy4717,0,2025-09-02T01:59:41Z,"gaes gua kasitau: wording ""capolry"" apalagi ""pceat capolry"" ( ngerti maksutnya ya) sudah masuk list shadowbanned. jadi postingan atau comment lo yang ada dua kata tsb tidak akan muncul. 

MAKANYA PCAET CAPOLREE!!!!",gaes gua kasitau wording capolry apalagi pceat capolry ngerti maksutnya ya sudah masuk list shadowbanned jadi postingan atau comment lo yang ada dua kata tsb tidak akan muncul MAKANYA PCAET CAPOLREE,gaes gua kasitau wording capolry apalagi pceat capolry ngerti maksutnya ya sudah masuk list shadowbanned jadi postingan atau comment lo yang ada dua kata tsb tidak akan muncul makanya pcaet capolree,0
EBzpPJDdcjc,@robotduck77,2,2025-09-02T01:51:20Z,"UU hukum mati buat koruptor nya mana ? UU perampasan asset gk guna, koruptor bisa simpen aset di luar negeri atau crypto currency .. trus penjara bbrp taun pas keluar mereka hidup enak.. kalo hukum mati lebih bagus",UU hukum mati buat koruptor nya mana UU perampasan asset gk guna koruptor bisa simpen aset di luar negeri atau crypto currency trus penjara bbrp taun pas keluar mereka hidup enak kalo hukum mati lebih bagus,uu hukum mati buat koruptor nya mana uu perampasan asset gk guna koruptor bisa simpen aset di luar negeri atau crypto currency trus penjara bbrp taun pas keluar mereka hidup enak kalo hukum mati lebih bagus,3
EBzpPJDdcjc,@budisujatmiko-p7n,0,2025-09-02T01:31:25Z,sahkan uu perampasan aset,sahkan uu perampasan aset,sahkan uu perampasan aset,1
EBzpPJDdcjc,@rikipramudia8892,5,2025-09-02T01:29:22Z,Kurang 1 hukuman mati buat koruptor,Kurang 1 hukuman mati buat koruptor,kurang 1 hukuman mati buat koruptor,1
EBzpPJDdcjc,@freyprima6302,0,2025-09-02T01:29:02Z,JANGAN LUPA EVALUASI PAJAK YANG MEMBERATKAN RAKYAT..,JANGAN LUPA EVALUASI PAJAK YANG MEMBERATKAN RAKYAT,jangan lupa evaluasi pajak yang memberatkan rakyat,1
EBzpPJDdcjc,@tinikwidiyanti2629,2,2025-09-02T01:28:54Z,Sahkan UU perampasan aset koruptor,Sahkan UU perampasan aset koruptor,sahkan uu perampasan aset koruptor,1
EBzpPJDdcjc,@coolinspirefunnybook1289,1,2025-09-02T01:25:48Z,"280 juta rakyat indonesia minus orang pemerintah stuju dgn 17+8. krn jika itu tidak dilakukan oleh pemerintah yg bisu dan tuli slama ini,cepat atau lambat negara juga akan tewas dgn sndirinya (tenggelam dlm hutang dan rakyat tenggelam dlm pajak ,sdg pejabat enak berenang di kolam uang hasil keringat rakyat dan exploitasi negara)",280 juta rakyat indonesia minus orang pemerintah stuju dgn 17+8 krn jika itu tidak dilakukan oleh pemerintah yg bisu dan tuli slama ini cepat atau lambat negara juga akan tewas dgn sndirinya tenggelam dlm hutang dan rakyat tenggelam dlm pajak sdg pejabat enak berenang di kolam uang hasil keringat rakyat dan exploitasi negara,280 juta rakyat indonesia minus orang pemerintah stuju dgn 17+8 krn jika itu tidak dilakukan oleh pemerintah yg bisu dan tuli slama ini cepat atau lambat negara juga akan tewas dgn sndirinya tenggelam dlm hutang dan rakyat tenggelam dlm pajak sdg pejabat enak berenang di kolam uang hasil keringat rakyat dan exploitasi negara,1
EBzpPJDdcjc,@dianwardhani2857,0,2025-09-02T01:24:50Z,"Knp tdk ada yg membela polisi yg ginjalnya hancur, tengkoraknya diganti titanium, tangannya dipotong. Knp? Krn mereka polisi yg dibenci? Tp mereka jg bgs Indonesia yg ingin mempertahankan negara ini tetap kondusif!",Knp tdk ada yg membela polisi yg ginjalnya hancur tengkoraknya diganti titanium tangannya dipotong Knp Krn mereka polisi yg dibenci Tp mereka jg bgs Indonesia yg ingin mempertahankan negara ini tetap kondusif,knp tdk ada yg membela polisi yg ginjalnya hancur tengkoraknya diganti titanium tangannya dipotong knp krn mereka polisi yg dibenci tp mereka jg bgs indonesia yg ingin mempertahankan negara ini tetap kondusif,2
EBzpPJDdcjc,@BobbyAchmad,0,2025-09-02T01:21:03Z,Berak lah... gue rakyat tuntutan Gue bukan seperti ini. Ini mah oknum yang dibayar.,Berak lah gue rakyat tuntutan Gue bukan seperti ini Ini mah oknum yang dibayar,berak lah gue rakyat tuntutan gue bukan seperti ini ini mah oknum yang dibayar,3
EBzpPJDdcjc,@julien007theking,1,2025-09-02T01:13:00Z,"Reformasi partai, karena pangkalnya di partai, partai wajib mendidik kadernya minimal 5 th sebelum bisa mencalonkan diri sehingga menghasilkan kader terbaik, bukan kader yg hanya dikenali",Reformasi partai karena pangkalnya di partai partai wajib mendidik kadernya minimal 5 th sebelum bisa mencalonkan diri sehingga menghasilkan kader terbaik bukan kader yg hanya dikenali,reformasi partai karena pangkalnya di partai partai wajib mendidik kadernya minimal 5 th sebelum bisa mencalonkan diri sehingga menghasilkan kader terbaik bukan kader yg hanya dikenali,2
EBzpPJDdcjc,@devanerruswandi6302,0,2025-09-02T01:09:01Z,"yg Fokus dlu;
1. UU perampasan asset koruptor yg sdh dinyatakan bersalah! Termasuk UU yg menyatakan Korupsi, x-tra ordinary crime, hukumannya max....
2.Transparansi anggaran Negara yg bs diakses Publik 
3.Reformasi DPR/MPR/DPD
u kredibilitas & capabel

Ini sj dlu , kalo ini dijalankan dgn sungguh2 ! Tuntutan yg laen akan terdampak + ,positif u Rakyat!!!!

Jangan tidak fokus ,terlalu detail.......
Ntr 300 jt Rakyat Indonesia, 300 jt tuntutan?????
Ayolah jgn terlalu bias , , ...trs kalo bbrp yg tidak/ blom dilakukan Pemerintah,Kalian mo Demo tiap Hari!!!!!! 
Ini jg tuntutan kpd Rakyat dr Rakyat yg  menginginkan Kedamaian, keteduhan dlm BerAktivitas , 
Itu dlu 3 tuntutan kpd Pemerintah,beriwaktu u memperbaiki ,!!!! Jangan tiap Hari ancam demo ,khan bodoh! & mudah disusupi orang yg tidak bertanggung jawab u menghancurkan NKRI 🇮🇩,  lagian Demo tiap Hari akan mengganggu stabilitas ekonomi ,Keamanan, ,Sosial Masyarakat,cerdaslah!!!!jgn mau dikompori dgn tuntutan selera masing2 kelompok,cukup 3 itu sj dahulu ,bs kt liat progress nya !

Demo elegan ,beradab, trus monitor kalo kelompok2 yg Murni beraspirasi, dimasuki orang tdk dikenal!!!!!",yg Fokus dlu 1 UU perampasan asset koruptor yg sdh dinyatakan bersalah Termasuk UU yg menyatakan Korupsi x tra ordinary crime hukumannya max 2 Transparansi anggaran Negara yg bs diakses Publik 3 Reformasi DPR MPR DPD u kredibilitas capabel Ini sj dlu kalo ini dijalankan dgn sungguh2 Tuntutan yg laen akan terdampak positif u Rakyat Jangan tidak fokus terlalu detail Ntr 300 jt Rakyat Indonesia 300 jt tuntutan Ayolah jgn terlalu bias trs kalo bbrp yg tidak blom dilakukan Pemerintah Kalian mo Demo tiap Hari Ini jg tuntutan kpd Rakyat dr Rakyat yg menginginkan Kedamaian keteduhan dlm BerAktivitas Itu dlu 3 tuntutan kpd Pemerintah beriwaktu u memperbaiki Jangan tiap Hari ancam demo khan bodoh mudah disusupi orang yg tidak bertanggung jawab u menghancurkan NKRI lagian Demo tiap Hari akan mengganggu stabilitas ekonomi Keamanan Sosial Masyarakat cerdaslah jgn mau dikompori dgn tuntutan selera masing2 kelompok cukup 3 itu sj dahulu bs kt liat progress nya Demo elegan beradab trus monitor kalo kelompok2 yg Murni beraspirasi dimasuki orang tdk dikenal,yg fokus dlu 1 uu perampasan asset koruptor yg sdh dinyatakan bersalah termasuk uu yg menyatakan korupsi x tra ordinary crime hukumannya max 2 transparansi anggaran negara yg bs diakses publik 3 reformasi dpr mpr dpd u kredibilitas capabel ini sj dlu kalo ini dijalankan dgn sungguh2 tuntutan yg laen akan terdampak positif u rakyat jangan tidak fokus terlalu detail ntr 300 jt rakyat indonesia 300 jt tuntutan ayolah jgn terlalu bias trs kalo bbrp yg tidak blom dilakukan pemerintah kalian mo demo tiap hari ini jg tuntutan kpd rakyat dr rakyat yg menginginkan kedamaian keteduhan dlm beraktivitas itu dlu 3 tuntutan kpd pemerintah beriwaktu u memperbaiki jangan tiap hari ancam demo khan bodoh mudah disusupi orang yg tidak bertanggung jawab u menghancurkan nkri lagian demo tiap hari akan mengganggu stabilitas ekonomi keamanan sosial masyarakat cerdaslah jgn mau dikompori dgn tuntutan selera masing2 kelompok cukup 3 itu sj dahulu bs kt liat progress nya demo elegan beradab trus monitor kalo kelompok2 yg murni beraspirasi dimasuki orang tdk dikenal,2
EBzpPJDdcjc,@eggyfirdian8706,0,2025-09-02T01:06:58Z,"BANYAK AMAT TUNTUTAN NYA YA. PADAHAL SATU TUNTUTAN AJA UDAH CUKUP MEWAKILI SEMUA TUNTUTAN ITU YAITU ""HUKUM MATI KORUPTOR"". DARI SINI LAH NEGARA BISA MAJU KE DEPANNYA DAN SEMUA YANG JADI TUNTUTAN ITU BAKAL DIJAWAB DENGAN BERJALAN NYA WAKTU KE DEPANNYA.",BANYAK AMAT TUNTUTAN NYA YA PADAHAL SATU TUNTUTAN AJA UDAH CUKUP MEWAKILI SEMUA TUNTUTAN ITU YAITU HUKUM MATI KORUPTOR DARI SINI LAH NEGARA BISA MAJU KE DEPANNYA DAN SEMUA YANG JADI TUNTUTAN ITU BAKAL DIJAWAB DENGAN BERJALAN NYA WAKTU KE DEPANNYA,banyak amat tuntutan nya ya padahal satu tuntutan aja udah cukup mewakili semua tuntutan itu yaitu hukum mati koruptor dari sini lah negara bisa maju ke depannya dan semua yang jadi tuntutan itu bakal dijawab dengan berjalan nya waktu ke depannya,3
EBzpPJDdcjc,@amiruddinamiruddin4140,1,2025-09-02T01:06:30Z,"1. SAHKAN UNDANG2 SITA ASET KORUPTOR/DIMISKINKAN
2. CABUT TUNJANGAN dan TETAPKAN GAJI 4xUMR saja tanpa ada TUNJANGAN seperti DPR negara diluar negeri
3. PECAT ANGGOTA DPR yg MENYAKITI HATI RAKYAT termasuk JOGET JOGET dan JALAN2 ke LUAR NEGERI dgn alasan KUNKER
3. STOP ALASAN KUNKER KELUAR NEGERI
4. BUKA, TERIMA dan TINDAK LANJUTI KRITIKAN dari MAHASISWA dan RAKYAT
5. FUNGSI PENGAWASAN pada EXECUTIF harus di optimalkan.",1 SAHKAN UNDANG2 SITA ASET KORUPTOR DIMISKINKAN 2 CABUT TUNJANGAN dan TETAPKAN GAJI 4xUMR saja tanpa ada TUNJANGAN seperti DPR negara diluar negeri 3 PECAT ANGGOTA DPR yg MENYAKITI HATI RAKYAT termasuk JOGET JOGET dan JALAN2 ke LUAR NEGERI dgn alasan KUNKER 3 STOP ALASAN KUNKER KELUAR NEGERI 4 BUKA TERIMA dan TINDAK LANJUTI KRITIKAN dari MAHASISWA dan RAKYAT 5 FUNGSI PENGAWASAN pada EXECUTIF harus di optimalkan,1 sahkan undang2 sita aset koruptor dimiskinkan 2 cabut tunjangan dan tetapkan gaji 4xumr saja tanpa ada tunjangan seperti dpr negara diluar negeri 3 pecat anggota dpr yg menyakiti hati rakyat termasuk joget joget dan jalan2 ke luar negeri dgn alasan kunker 3 stop alasan kunker keluar negeri 4 buka terima dan tindak lanjuti kritikan dari mahasiswa dan rakyat 5 fungsi pengawasan pada executif harus di optimalkan,2
EBzpPJDdcjc,@parmayana4585,1,2025-09-02T00:44:44Z,Apa ia DPR mau....???,Apa ia DPR mau,apa ia dpr mau,0
EBzpPJDdcjc,@arumgondangmanis4580,0,2025-09-02T00:44:09Z,Hukum mati koruptor.,Hukum mati koruptor,hukum mati koruptor,2
EBzpPJDdcjc,@thebestmamita,1,2025-09-02T00:43:20Z,"Jaman untuk susah percaya pd siapapun & apapun selain diri sendiri & Tuhan. 
😢",Jaman untuk susah percaya pd siapapun apapun selain diri sendiri Tuhan,jaman untuk susah percaya pd siapapun apapun selain diri sendiri tuhan,0
EBzpPJDdcjc,@MinatoYondaime-v3f,2,2025-09-02T00:39:24Z,"Pengen ngeliat revolusi prancis versi komoha , para elit politik ditangkep oleh rakyat lalu di guilotine didepan umun, sayangnya rakyat juga ga serius demonya ,cuman setengah setengah sehingga para koruptor akan kembali korupsi dan akan menindas rakyat lebih hebat lagi, pupus sudah harapan rakyat konoha.",Pengen ngeliat revolusi prancis versi komoha para elit politik ditangkep oleh rakyat lalu di guilotine didepan umun sayangnya rakyat juga ga serius demonya cuman setengah setengah sehingga para koruptor akan kembali korupsi dan akan menindas rakyat lebih hebat lagi pupus sudah harapan rakyat konoha,pengen ngeliat revolusi prancis versi komoha para elit politik ditangkep oleh rakyat lalu di guilotine didepan umun sayangnya rakyat juga ga serius demonya cuman setengah setengah sehingga para koruptor akan kembali korupsi dan akan menindas rakyat lebih hebat lagi pupus sudah harapan rakyat konoha,3
EBzpPJDdcjc,@lokogaming3439,0,2025-09-02T00:36:32Z,Boikot PDI Dedy Sitorus menghina rakyat kenapa tidak di pecat,Boikot PDI Dedy Sitorus menghina rakyat kenapa tidak di pecat,boikot pdi dedy sitorus menghina rakyat kenapa tidak di pecat,0
EBzpPJDdcjc,@IndraRendra-k5i,0,2025-09-02T00:14:51Z,17+8=KEBANGKITAN INDONESIA 👍,17+8 KEBANGKITAN INDONESIA,17+8 kebangkitan indonesia,1
EBzpPJDdcjc,@cheekbonesin4532,2,2025-09-02T00:08:10Z,Setuju 👍💯,Setuju,setuju,0
EBzpPJDdcjc,@d3utomo,1,2025-09-02T00:07:49Z,...+ Tangkap Pembuat Anarkis,Tangkap Pembuat Anarkis,tangkap pembuat anarkis,2
EBzpPJDdcjc,@bachtiarrifai4588,0,2025-09-01T23:58:55Z,"Kok tuntutanx gak ada tranparansi di berbagai lini 
Padahal bumn merugi terus",Kok tuntutanx gak ada tranparansi di berbagai lini Padahal bumn merugi terus,kok tuntutanx gak ada tranparansi di berbagai lini padahal bumn merugi terus,2
EBzpPJDdcjc,@marthauli,1,2025-09-01T23:53:30Z,UU PERAMPASAN ASET itu paling ditakutkan oleh pimpinan Parpol,UU PERAMPASAN ASET itu paling ditakutkan oleh pimpinan Parpol,uu perampasan aset itu paling ditakutkan oleh pimpinan parpol,2
EBzpPJDdcjc,@marthauli,3,2025-09-01T23:50:45Z,Lanjutkan anak muda....Lanjutkan.... tuntutan ini....Lanjutkan,Lanjutkan anak muda Lanjutkan tuntutan ini Lanjutkan,lanjutkan anak muda lanjutkan tuntutan ini lanjutkan,1
EBzpPJDdcjc,@HeroPriyanto-q7k,0,2025-09-01T23:50:15Z,👍🎉,,,0
EBzpPJDdcjc,@FitriAllisan,1,2025-09-01T23:48:31Z,"Pangkas gaji mreka krn yg skrg bedanya jomplang jauh dg UMR rakyat, wajibkan mreka bayar pajak krn selam ini mreka nda bayar pajak. kaji lg  klo bs hapus aturan pensiunan seumur hidup anggota dewan.Screening ketat melibatkan KPK dan PPATK. Perketat latar belakng anggota dewan entah itu pendidikan dn rekam jejaknyany jka tak kredibel dan akuntabilitas tak jelas  mumpuni berhentikan sj.Tak ad perlakuan istimewa  bg anggota dewan dan keluargnya d ruang publik.Selain UU perampasan aset koruptor juga tambahan hukuman mati buat terhukum koruptor berat , bobot kejahatan koruptor sama dg penghianat negara.Selain itu bg koruptor yg sdh bebas menjalankan masa tahanannya tidak boleh balik k partainy dan tdak bsa bekerja jd aparatur pemerintahan/ negara ,lembaga pemerintahan ,dan BUMN. Aturan partai trhdp anggotanya yg duduk d dewan hrs dikaji kembali kan selama ini pemberhentianny hrs melibatkan partai,mkny Ahmad Sahroni cs hanya bsa dinonaktifkan itupun lewat keputusan partai.Jika ingin anggota dewan bekerja demi rakyat maka ikut campurny partai hrs dibatasi krn anggota dewan hanya takut kpd partai yg bsa memecat mrka scr lngsung. Mnrtk yg bikin kacau negara in sumbernya adlah partai krn peran partai dlm pemerintahan aturannya msh ambigu dan DPR adlah wadah pusat semua partai    berkumpul krn lbh mengutamakan kepentingan partainya mkny kepentingan rakyat  diketepikan ini jg sebabnya kenapa UU aset koruptor tak prnh dsahkan oleh mereka.Seharsny kalo  mrka sdh duduk sbg anggota dewan maka partai dan kepentingan partai tak ad lagi hubungannya dg mereka mindsetnya bekerja hrus ditujukan utamnya hanya untuk rakyat bukan partai.Ak pribadi skeptis anggota yg ad skrg bsa melepaskan diri dr kepentingan partainy mkny yg diperlukan utk DPR bukan reformasi tapi rebuild bubarkan yg ada utk bentukan baru bangun kembali utk dikembalikan /murni k fungsi asal yaitu ada utk rakyat demi memenuhi keinginan ,kepentingan dan kesejahteraan rakyat.",Pangkas gaji mreka krn yg skrg bedanya jomplang jauh dg UMR rakyat wajibkan mreka bayar pajak krn selam ini mreka nda bayar pajak kaji lg klo bs hapus aturan pensiunan seumur hidup anggota dewan Screening ketat melibatkan KPK dan PPATK Perketat latar belakng anggota dewan entah itu pendidikan dn rekam jejaknyany jka tak kredibel dan akuntabilitas tak jelas mumpuni berhentikan sj Tak ad perlakuan istimewa bg anggota dewan dan keluargnya d ruang publik Selain UU perampasan aset koruptor juga tambahan hukuman mati buat terhukum koruptor berat bobot kejahatan koruptor sama dg penghianat negara Selain itu bg koruptor yg sdh bebas menjalankan masa tahanannya tidak boleh balik k partainy dan tdak bsa bekerja jd aparatur pemerintahan negara lembaga pemerintahan dan BUMN Aturan partai trhdp anggotanya yg duduk d dewan hrs dikaji kembali kan selama ini pemberhentianny hrs melibatkan partai mkny Ahmad Sahroni cs hanya bsa dinonaktifkan itupun lewat keputusan partai Jika ingin anggota dewan bekerja demi rakyat maka ikut campurny partai hrs dibatasi krn anggota dewan hanya takut kpd partai yg bsa memecat mrka scr lngsung Mnrtk yg bikin kacau negara in sumbernya adlah partai krn peran partai dlm pemerintahan aturannya msh ambigu dan DPR adlah wadah pusat semua partai berkumpul krn lbh mengutamakan kepentingan partainya mkny kepentingan rakyat diketepikan ini jg sebabnya kenapa UU aset koruptor tak prnh dsahkan oleh mereka Seharsny kalo mrka sdh duduk sbg anggota dewan maka partai dan kepentingan partai tak ad lagi hubungannya dg mereka mindsetnya bekerja hrus ditujukan utamnya hanya untuk rakyat bukan partai Ak pribadi skeptis anggota yg ad skrg bsa melepaskan diri dr kepentingan partainy mkny yg diperlukan utk DPR bukan reformasi tapi rebuild bubarkan yg ada utk bentukan baru bangun kembali utk dikembalikan murni k fungsi asal yaitu ada utk rakyat demi memenuhi keinginan kepentingan dan kesejahteraan rakyat,pangkas gaji mreka krn yg skrg bedanya jomplang jauh dg umr rakyat wajibkan mreka bayar pajak krn selam ini mreka nda bayar pajak kaji lg klo bs hapus aturan pensiunan seumur hidup anggota dewan screening ketat melibatkan kpk dan ppatk perketat latar belakng anggota dewan entah itu pendidikan dn rekam jejaknyany jka tak kredibel dan akuntabilitas tak jelas mumpuni berhentikan sj tak ad perlakuan istimewa bg anggota dewan dan keluargnya d ruang publik selain uu perampasan aset koruptor juga tambahan hukuman mati buat terhukum koruptor berat bobot kejahatan koruptor sama dg penghianat negara selain itu bg koruptor yg sdh bebas menjalankan masa tahanannya tidak boleh balik k partainy dan tdak bsa bekerja jd aparatur pemerintahan negara lembaga pemerintahan dan bumn aturan partai trhdp anggotanya yg duduk d dewan hrs dikaji kembali kan selama ini pemberhentianny hrs melibatkan partai mkny ahmad sahroni cs hanya bsa dinonaktifkan itupun lewat keputusan partai jika ingin anggota dewan bekerja demi rakyat maka ikut campurny partai hrs dibatasi krn anggota dewan hanya takut kpd partai yg bsa memecat mrka scr lngsung mnrtk yg bikin kacau negara in sumbernya adlah partai krn peran partai dlm pemerintahan aturannya msh ambigu dan dpr adlah wadah pusat semua partai berkumpul krn lbh mengutamakan kepentingan partainya mkny kepentingan rakyat diketepikan ini jg sebabnya kenapa uu aset koruptor tak prnh dsahkan oleh mereka seharsny kalo mrka sdh duduk sbg anggota dewan maka partai dan kepentingan partai tak ad lagi hubungannya dg mereka mindsetnya bekerja hrus ditujukan utamnya hanya untuk rakyat bukan partai ak pribadi skeptis anggota yg ad skrg bsa melepaskan diri dr kepentingan partainy mkny yg diperlukan utk dpr bukan reformasi tapi rebuild bubarkan yg ada utk bentukan baru bangun kembali utk dikembalikan murni k fungsi asal yaitu ada utk rakyat demi memenuhi keinginan kepentingan dan kesejahteraan rakyat,1
